Wrist_L	Thumb_L	Index_L	Middle_L	Ring_L	Pinky_L	Time
1295.019250874338	1263.1272741322468	1202.273130372105	1147.8383413092236	1129.874624507823	1122.2074508869716	2.6
1293.8990560519176	1245.6178632195852	1197.6385738550898	1158.681008704324	1129.0801593839446	1112.0142945146924	2.64
1303.0038858108117	1235.5295755056113	1194.3548814451628	1172.1444910873465	1140.995881810222	1117.6894207846178	2.68
1314.0842812228045	1229.8988936668063	1191.3072518384033	1178.9825825842317	1148.881090058774	1123.52505551797	2.72
1319.6538951406758	1229.5374868882384	1194.638853903042	1183.8611941511451	1158.6256779688176	1132.1150561606419	2.76
1322.954134267138	1228.7757542971945	1188.8730519948074	1177.7619375064871	1150.4258987726296	1117.2257882962192	2.8
1331.51623118455	1227.7674542595546	1189.751778253316	1182.0409293663333	1155.6382680845882	1123.462921283182	2.84
1344.432557063644	1229.346005776976	1183.6606331823834	1182.268062583357	1161.1906831216468	1131.5224325334984	2.88
1360.9721856571898	1230.9376499661034	1184.8306807395434	1187.685326206961	1168.442848486303	1136.4911108372003	2.92
1389.708263942207	1234.2595509709645	1185.9825920875903	1194.4013763655385	1181.4593463594608	1154.4752640309862	2.96
1408.8270096674917	1236.6400873774592	1185.4811053307321	1193.22272903965	1180.2997461059872	1146.9852529262646	3.0
1422.7415405078855	1229.331918013404	1189.711730012324	1204.0195449203143	1192.0232350020374	1163.6248707779337	3.04
1427.1195577881826	1224.49478653622	1201.28352191712	1219.1407218791353	1206.0020571364723	1175.3101806803797	3.08
1427.045153660334	1218.7751497082097	1187.6013665539856	1201.0433517714084	1194.9870100861401	1166.2123387080824	3.12
1425.562279143133	1221.1072962459023	1195.4475976215253	1208.9317188773573	1198.90011150418	1162.2825255691364	3.16
1428.6122311035958	1223.368592160201	1202.9051840329255	1209.2559739014216	1199.6054265699902	1159.0417317698752	3.2
1438.1535607808096	1237.5516239841634	1210.48750209752	1216.5237480705184	1206.9590864699717	1166.4262151488485	3.24
1454.2987784827492	1252.6683210233134	1220.1299414529938	1226.7894242632058	1215.9359090211574	1177.1611366809013	3.28
1460.2075681978313	1257.7276044150296	1233.3997842492063	1229.4840190816458	1212.6208148628	1173.4889212803428	3.32
