Thumb_R	Index_R	Time
1359.333915501093	1298.0043576139965	25.2
1367.034426580616	1299.8754363719177	25.24
1360.550376627551	1297.7520943705808	25.28
1368.3535169740524	1296.96380632427	25.32
1361.4991845602985	1298.323131485973	25.36
1358.2160091277715	1296.0383724436763	25.4
1364.4188251527053	1298.0672697920802	25.44
1360.9239094338473	1298.932952959058	25.48
1361.9800306196987	1298.9175703267817	25.52
1359.181219140466	1299.2499503572406	25.56
1362.4878435130663	1298.5592441029396	25.6
1361.5899361511124	1300.5551100432897	25.64
1357.8478243805127	1301.921219854211	25.68
1366.5636828869362	1302.7123622582833	25.72
1367.8434932189014	1303.456215253643	25.76
1364.6106479000573	1302.2605396855151	25.8
1364.853090538384	1302.6162251476687	25.84
1367.4790031380928	1302.7887516657977	25.88
1369.9523840140002	1305.463218780236	25.92
1371.8897080117545	1305.9616969325946	25.96
1363.9247348747133	1303.8859261996315	26.0
1372.385850301885	1306.2382304718492	26.04
1372.2000515926295	1306.90384385613	26.08
1369.6944348269874	1306.0963168867263	26.12
1364.314515220251	1305.6186052713147	26.16
1369.9568785704873	1309.4021662251916	26.2
1367.4373731769972	1308.7980488464368	26.24
1369.6063451784216	1309.452806620891	26.28
1378.3806507558409	1312.6144284033337	26.32
1378.6874957565112	1311.6288227434932	26.36
1366.8699219622868	1309.3844156082932	26.4
1373.927172682317	1310.768086914129	26.44
1377.2236482470405	1312.6696647832478	26.48
1367.299380307251	1310.6989237997434	26.52
1379.667708468786	1312.171998638613	26.56
1372.1891022057157	1312.4977705721572	26.6
1372.0560011517014	1312.1901312089763	26.64
1373.2812689859604	1311.5933974955622	26.68
1370.6866181377034	1310.4571399239892	26.72
1367.643016452064	1312.2257531933637	26.76
1381.2472163901587	1311.901519926985	26.8
1371.727683047413	1310.766787203823	26.84
1369.730471039724	1313.1547650445355	26.88
1371.5448832043064	1313.1867386377676	26.92
1370.3313965064426	1313.9100557529057	26.96
1368.7390517892704	1313.0467754255671	27.0
1371.1871471696527	1313.499202671248	27.04
1371.1801029493042	1315.8750341392838	27.08
1377.217256702822	1315.457322115509	27.12
1372.5680855212502	1315.759592439077	27.16
1379.8930169256114	1316.5829478283788	27.2
1383.9143311429582	1318.149276466239	27.24
1375.7429003737686	1318.6834143603626	27.28
1372.5395160133523	1318.566041967985	27.32
1372.0386443662742	1318.7781039293056	27.36
1382.1237970870068	1320.422819802363	27.4
1380.073980760655	1320.124974671754	27.44
1380.048247829941	1318.7727904830108	27.48
1384.412274551406	1320.7246551759324	27.52
1376.0256115062336	1319.5470348244687	27.56
1379.186316893341	1320.8975205249305	27.6
1377.6799342540987	1320.6051519178573	27.64
1379.1662388482255	1319.2588318542955	27.68
1376.5474029337904	1321.8205778974384	27.72
1378.6244901615094	1321.8281080719269	27.76
1374.2264203506566	1321.150582004635	27.8
1373.800794644887	1319.9096273410314	27.84
1375.688678464419	1320.2782825331394	27.88
1378.5585214676614	1321.9533969117483	27.92
1378.7754377732529	1321.6252310036261	27.96
1384.0325941442325	1321.4375956080728	28.0
1378.5830220386279	1322.8139217533148	28.04
1377.1557398208788	1322.6038995357976	28.08
1384.9214127653274	1323.5955193459752	28.12
1380.4363668627732	1323.5295937741462	28.16
1380.0033917460735	1323.0546139126243	28.2
1379.3423634170642	1323.5766694503957	28.24
1377.2250054910878	1324.4806351303178	28.28
1379.185667630484	1324.5729022934652	28.32
1379.3927525487788	1325.4334883483177	28.36
1382.4846789145433	1323.1669256673904	28.4
1387.6359206209477	1323.799734978276	28.44
1382.1768263462493	1323.9923046211868	28.48
1382.4873828877053	1322.8659207332746	28.52
1382.8189801892545	1324.011587748374	28.56
